name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity
EPIC 201497682 b,831,0.26 Earths,14.102,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7391/epic-201497682-b/,Terrestrial,2019,0.26 Earths,0.692 x Earth,Unknown,2.1 days,0.0
EPIC 201615463 c,1569,1.98 Earths,12.074,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7392/epic-201615463-c/,Super Earth,2019,1.98 Earths,1.22 x Earth,Unknown,3.8 days,0.0
EPIC 201754305 d,1103,1.08 Earths,14.67,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7393/epic-201754305-d/,Super Earth,2019,1.08 Earths,1.03 x Earth,Unknown,2.7 days,0.0
EPIC 201833600 c,846,0.972 Earths,14.717,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7394/epic-201833600-c/,Terrestrial,2019,0.972 Earths,1.0 x Earth,Unknown,4 days,0.0
EPIC 201841433 b,1442,1.37 Earths,14.867,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7395/epic-201841433-b/,Super Earth,2019,1.37 Earths,1.1 x Earth,Unknown,4.2 days,0.0
EPIC 205950854 c,801,2.27 Earths,12.291,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7396/epic-205950854-c/,Super Earth,2019,2.27 Earths,1.31 x Earth,Unknown,8.1 days,0.0
EPIC 206024342 b,1219,3.53 Earths,13.116,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7397/epic-206024342-b/,Super Earth,2019,3.53 Earths,1.7 x Earth,Unknown,4.5 days,0.0
EPIC 206032309 b,529,1.01 Earths,16.069,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7398/epic-206032309-b/,Super Earth,2019,1.01 Earths,1.01 x Earth,Unknown,2.9 days,0.0
EPIC 206042996 b,1492,3.26 Earths,16.743,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7399/epic-206042996-b/,Super Earth,2019,3.26 Earths,1.62 x Earth,Unknown,5.3 days,0.0
EPIC 206215704 b,360,0.666 Earths,16.172,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7400/epic-206215704-b/,Terrestrial,2019,0.666 Earths,0.9 x Earth,Unknown,2.3 days,0.0
EPIC 206317286 b,1035,0.84 Earths,14.051,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7401/epic-206317286-b/,Terrestrial,2019,0.84 Earths,0.96 x Earth,Unknown,1.6 days,0.0
EPIC 211822797 b,611,4.58 Earths,15.256,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7170/epic-211822797-b/,Super Earth,2016,4.58 Earths,1.98 x Earth,0.131 AU,21.2 days,0.06
EPIC 211945201 b,596,27 Earths,10.154,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7279/epic-211945201-b/,Neptune-like,2018,27 Earths,0.514 x Jupiter,0.1493 AU,19.5 days,0.0
EPIC 212297394 b,1381,2.31 Earths,14.423,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7402/epic-212297394-b/,Super Earth,2019,2.31 Earths,1.323 x Earth,Unknown,2.3 days,0.0
EPIC 212424622 b,2031,5.35 Earths,13.354,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7403/epic-212424622-b/,Neptune-like,2019,5.35 Earths,2.17 x Earth,Unknown,18.1 days,0.0
EPIC 212499991 b,932,3.19 Earths,13.552,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7404/epic-212499991-b/,Super Earth,2019,3.19 Earths,1.6 x Earth,Unknown,34.9 days,0.0
EPIC 212587672 b,1053,1.46 Earths,12.487,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7405/epic-212587672-b/,Super Earth,2019,1.46 Earths,1.12 x Earth,Unknown,15.3 days,0.0
EPIC 212737443 b,1133,7.2 Earths,14.836,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7440/epic-212737443-b/,Neptune-like,2019,7.2 Earths,0.231 x Jupiter,0.098 AU,13.6 days,0.2
EPIC 212737443 c,1133,7.7 Earths,14.836,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7441/epic-212737443-c/,Neptune-like,2019,7.7 Earths,0.24 x Jupiter,0.28 AU,65.6 days,0.2
EPIC 220554210 c,1638,2.79 Earths,14.042,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7406/epic-220554210-c/,Super Earth,2019,2.79 Earths,1.48 x Earth,Unknown,0.7 days,0.0
EPIC 220674823 b,803,7.72 Earths,12.102,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7328/epic-220674823-b/,Super Earth,2016,7.72 Earths,1.82 x Earth,0.0134 AU,0.6 days,0.0
EPIC 220674823 c,803,5.8 Earths,12.102,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7329/epic-220674823-c/,Neptune-like,2016,5.8 Earths,0.244 x Jupiter,0.1091 AU,13.3 days,0.18
EPIC 246851721 b,1098,3 Jupiters,11.439,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7256/epic-246851721-b/,Gas Giant,2018,3 Jupiters,1.051 x Jupiter,0.07229 AU,6.2 days,0.0
EPIC 248847494 b,1827,13 Jupiters,12.416,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7435/epic-248847494-b/,Gas Giant,2018,13 Jupiters,1.11 x Jupiter,4.5 AU,10 years,0.0
EPIC 249893012 b,1058,8.75 Earths,11.428,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7588/epic-249893012-b/,Super Earth,2020,8.75 Earths,1.95 x Earth,0.047 AU,3.6 days,0.06
EPIC 249893012 c,1058,14.67 Earths,11.428,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7589/epic-249893012-c/,Neptune-like,2020,14.67 Earths,0.327 x Jupiter,0.13 AU,15.6 days,0.07
EPIC 249893012 d,1058,10.18 Earths,11.428,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7590/epic-249893012-d/,Neptune-like,2020,10.18 Earths,0.352 x Jupiter,0.22 AU,35.7 days,0.15
Epsilon Coronae Borealis b,228,6.7 Jupiters,4.15,2012,https://exoplanets.nasa.gov/exoplanet-catalog/7043/epsilon-coronae-borealis-b/,Gas Giant,2012,6.7 Jupiters,1.13 x Jupiter,1.3 AU,417.9 days,0.11
Epsilon Eridani b,11,0.78 Jupiters,3.82,2000,https://exoplanets.nasa.gov/exoplanet-catalog/7042/epsilon-eridani-b/,Gas Giant,2000,0.78 Jupiters,1.24 x Jupiter,3.39 AU,7.4 years,0.07
Epsilon Indi A b,12,3.25 Jupiters,4.69,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7511/epsilon-indi-a-b/,Gas Giant,2019,3.25 Jupiters,1.17 x Jupiter,11.55 AU,45.2 years,0.26
Epsilon Tauri b,161,7.6 Jupiters,3.54,2006,https://exoplanets.nasa.gov/exoplanet-catalog/7044/epsilon-tauri-b/,Gas Giant,2006,7.6 Jupiters,1.13 x Jupiter,1.93 AU,1.6 years,0.15
FU Tauri b,457,16 Jupiters,20.48,2008,https://exoplanets.nasa.gov/exoplanet-catalog/7028/fu-tauri-b/,Gas Giant,2008,16 Jupiters,1.09 x Jupiter,800.0 AU,101250.8 years,0.0
G 9-40 b,91,4.76 Earths,13.823,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7545/g-9-40-b/,Super Earth,2019,4.76 Earths,2.025 x Earth,0.0385 AU,5.7 days,0.0
Gamma 1 Leonis b,126,8.78 Jupiters,1.98,2009,https://exoplanets.nasa.gov/exoplanet-catalog/7045/gamma-1-leonis-b/,Gas Giant,2009,8.78 Jupiters,1.12 x Jupiter,1.19 AU,428.5 days,0.14
Gamma Cephei b,44,1.85 Jupiters,3.21,2003,https://exoplanets.nasa.gov/exoplanet-catalog/7046/gamma-cephei-b/,Gas Giant,2003,1.85 Jupiters,1.2 x Jupiter,2.05 AU,2.5 years,0.05
Gamma Librae b,155,1.02 Jupiters,3.91,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7272/gamma-librae-b/,Gas Giant,2018,1.02 Jupiters,1.23 x Jupiter,1.24 AU,415.2 days,0.21
Gamma Librae c,155,4.58 Jupiters,3.91,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7273/gamma-librae-c/,Gas Giant,2018,4.58 Jupiters,1.15 x Jupiter,2.17 AU,2.6 years,0.06
GJ 1061 b,12,1.37 Earths,13.06,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7591/gj-1061-b/,Super Earth,2020,1.37 Earths,1.1 x Earth,0.021 AU,3.2 days,< 0.31
GJ 1061 c,12,1.74 Earths,13.06,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7592/gj-1061-c/,Super Earth,2020,1.74 Earths,1.18 x Earth,0.035 AU,6.7 days,< 0.29
GJ 1061 d,12,1.64 Earths,13.06,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7593/gj-1061-d/,Super Earth,2020,1.64 Earths,1.16 x Earth,0.054 AU,13 days,< 0.53
GJ 1132 b,41,1.66 Earths,13.49,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7106/gj-1132-b/,Super Earth,2015,1.66 Earths,1.13 x Earth,0.0153 AU,1.6 days,0.22
GJ 1132 c,41,2.64 Earths,13.49,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7255/gj-1132-c/,Super Earth,2018,2.64 Earths,1.43 x Earth,0.0476 AU,8.9 days,< 0.27
GJ 1148 b,36,0.30425 Jupiters,11.92,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6861/gj-1148-b/,Gas Giant,2010,0.30425 Jupiters,1.07 x Jupiter,0.166 AU,41.4 days,0.38
GJ 1148 c,36,0.21414 Jupiters,11.92,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7221/gj-1148-c/,Gas Giant,2017,0.21414 Jupiters,0.866 x Jupiter,0.912 AU,1.5 years,0.34
GJ 1214 b,48,6.26125 Earths,15.1,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6557/gj-1214-b/,Neptune-like,2009,6.26125 Earths,0.254 x Jupiter,0.01411 AU,1.6 days,0.0
GJ 1252 b,66,2.09 Earths,12.193,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7585/gj-1252-b/,Super Earth,2020,2.09 Earths,1.193 x Earth,0.00916 AU,0.5 days,0.0
GJ 1265 b,33,7.4 Earths,13.57,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7361/gj-1265-b/,Neptune-like,2018,7.4 Earths,0.234 x Jupiter,0.026 AU,3.7 days,0.04
GJ 143 b,53,22.7 Earths,7.87,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7337/gj-143-b/,Neptune-like,2019,22.7 Earths,0.233 x Jupiter,0.1915 AU,35.6 days,0.19
GJ 15 A b,12,3.03 Earths,8.08,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7498/gj-15-a-b/,Super Earth,2014,3.03 Earths,1.55 x Earth,0.072 AU,11.4 days,0.09
GJ 15 A c,12,36 Earths,8.08,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7499/gj-15-a-c/,Neptune-like,2018,36 Earths,0.595 x Jupiter,5.4 AU,20.8 years,0.27
GJ 160.2 b,84,10.2 Earths,9.68,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7486/gj-1602-b/,Neptune-like,2014,10.2 Earths,0.283 x Jupiter,0.053 AU,5.2 days,0.06
GJ 163 b,49,10.6 Earths,11.81,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6527/gj-163-b/,Neptune-like,2013,10.6 Earths,0.29 x Jupiter,0.0607 AU,8.6 days,0.07
GJ 163 c,49,6.8 Earths,11.81,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6528/gj-163-c/,Neptune-like,2013,6.8 Earths,0.223 x Jupiter,0.1254 AU,25.6 days,0.1
GJ 163 d,49,29.4 Earths,11.81,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6529/gj-163-d/,Neptune-like,2013,29.4 Earths,0.528 x Jupiter,1.0304 AU,1.7 years,0.37
GJ 179 b,40,0.82 Jupiters,12,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6530/gj-179-b/,Gas Giant,2009,0.82 Jupiters,1.24 x Jupiter,2.41 AU,6.3 years,0.21
GJ 180 b,39,6.49 Earths,10.91,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7487/gj-180-b/,Neptune-like,2014,6.49 Earths,0.217 x Jupiter,0.092 AU,17.1 days,0.07
GJ 180 c,39,6.4 Earths,10.91,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7489/gj-180-c/,Neptune-like,2014,6.4 Earths,0.215 x Jupiter,0.129 AU,24.3 days,0.09
GJ 180 d,39,7.56 Earths,10.91,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7581/gj-180-d/,Neptune-like,2020,7.56 Earths,0.237 x Jupiter,0.309 AU,106.3 days,0.14
GJ 2056 b,93,16.2 Earths,10.37,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7672/gj-2056-b/,Neptune-like,2020,16.2 Earths,0.372 x Jupiter,0.283 AU,70 days,0.72
GJ 229 A c,19,7.268 Earths,8.14,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7582/gj-229-a-c/,Neptune-like,2020,7.268 Earths,0.232 x Jupiter,0.339 AU,122 days,0.19
GJ 229 b,19,8.478 Earths,8.14,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7491/gj-229-b/,Neptune-like,2014,8.478 Earths,0.254 x Jupiter,0.898 AU,1.4 years,0.1
GJ 27.1 b,77,13 Earths,11.42,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7484/gj-271-b/,Neptune-like,2014,13 Earths,0.327 x Jupiter,0.101 AU,15.8 days,0.08
GJ 273 b,12,2.89 Earths,9.872,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7211/gj-273-b/,Super Earth,2017,2.89 Earths,1.51 x Earth,0.091101 AU,18.6 days,0.1
GJ 273 c,12,1.18 Earths,9.872,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7212/gj-273-c/,Super Earth,2017,1.18 Earths,1.06 x Earth,0.036467 AU,4.7 days,0.17
GJ 3021 b,57,3.37 Jupiters,6.59,2000,https://exoplanets.nasa.gov/exoplanet-catalog/6558/gj-3021-b/,Gas Giant,2000,3.37 Jupiters,1.17 x Jupiter,0.49 AU,133.7 days,0.51
GJ 3082 b,54,8.2 Earths,11.077,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7584/gj-3082-b/,Neptune-like,2020,8.2 Earths,0.249 x Jupiter,0.079 AU,11.9 days,0.22
GJ 3138 b,93,1.78 Earths,10.98,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7206/gj-3138-b/,Super Earth,2017,1.78 Earths,1.18 x Earth,0.0197 AU,1.2 days,0.19
GJ 3138 c,93,4.18 Earths,10.98,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7207/gj-3138-c/,Super Earth,2017,4.18 Earths,1.88 x Earth,0.057 AU,6 days,0.11
GJ 3138 d,93,10.5 Earths,10.98,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7208/gj-3138-d/,Neptune-like,2017,10.5 Earths,0.288 x Jupiter,0.698 AU,257.8 days,0.32
GJ 317 b,49,2.5 Jupiters,11.97,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6531/gj-317-b/,Gas Giant,2007,2.5 Jupiters,1.18 x Jupiter,1.151 AU,1.9 years,0.07
GJ 317 c,49,1.64396 Jupiters,11.97,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7291/gj-317-c/,Gas Giant,2018,1.64396 Jupiters,1.2 x Jupiter,5.23 AU,18.5 years,0.17
GJ 328 b,67,2.3 Jupiters,9.97,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6532/gj-328-b/,Gas Giant,2013,2.3 Jupiters,1.19 x Jupiter,4.5 AU,11.2 years,0.37
GJ 3293 b,66,23.54 Earths,11.962,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6559/gj-3293-b/,Neptune-like,2015,23.54 Earths,0.463 x Jupiter,0.14339 AU,30.6 days,0.06
GJ 3293 c,66,21.09 Earths,11.962,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6560/gj-3293-c/,Neptune-like,2015,21.09 Earths,0.434 x Jupiter,0.36175 AU,122.6 days,0.11
GJ 3293 d,66,7.6 Earths,11.962,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7213/gj-3293-d/,Neptune-like,2017,7.6 Earths,0.238 x Jupiter,0.19394 AU,48.1 days,0.12
GJ 3293 e,66,3.28 Earths,11.962,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7214/gj-3293-e/,Super Earth,2017,3.28 Earths,1.63 x Earth,0.08208 AU,13.3 days,0.21
GJ 3323 b,17,2.02 Earths,12.22,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7209/gj-3323-b/,Super Earth,2017,2.02 Earths,1.23 x Earth,0.03282 AU,5.4 days,0.23
GJ 3323 c,17,2.31 Earths,12.22,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7210/gj-3323-c/,Super Earth,2017,2.31 Earths,1.32 x Earth,0.1264 AU,40.5 days,0.17
GJ 3341 b,76,6.6 Earths,12.08,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6561/gj-3341-b/,Neptune-like,2015,6.6 Earths,0.219 x Jupiter,0.089 AU,14.2 days,0.31
GJ 338 B b,21,10.27 Earths,7.7,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7645/gj-338-b-b/,Neptune-like,2020,10.27 Earths,0.284 x Jupiter,0.141 AU,24.5 days,0.11
GJ 3470 b,96,13.9 Earths,12.33,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6562/gj-3470-b/,Neptune-like,2012,13.9 Earths,0.408 x Jupiter,0.0355 AU,3.3 days,0.02
GJ 3512 b,31,0.463 Jupiters,15.05,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7476/gj-3512-b/,Gas Giant,2019,0.463 Jupiters,1.27 x Jupiter,0.338 AU,203.6 days,0.44
GJ 357 b,31,1.84 Earths,10.92,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7446/gj-357-b/,Super Earth,2019,1.84 Earths,1.217 x Earth,0.035 AU,3.9 days,0.0
GJ 357 c,31,3.4 Earths,10.92,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7447/gj-357-c/,Super Earth,2019,3.4 Earths,1.66 x Earth,0.061 AU,9.1 days,0.0
GJ 357 d,31,6.1 Earths,10.92,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7448/gj-357-d/,Neptune-like,2019,6.1 Earths,0.209 x Jupiter,0.204 AU,55.7 days,0.0
GJ 3634 b,65,8.4 Earths,11.93,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6563/gj-3634-b/,Neptune-like,2010,8.4 Earths,0.253 x Jupiter,0.0287 AU,2.6 days,0.08
GJ 3779 b,45,8 Earths,12.96,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7360/gj-3779-b/,Neptune-like,2018,8 Earths,0.245 x Jupiter,0.026 AU,3 days,0.07
GJ 3942 b,55,7.14 Earths,10.25,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7195/gj-3942-b/,Neptune-like,2017,7.14 Earths,0.229 x Jupiter,0.0608 AU,6.9 days,0.12
GJ 3998 b,59,2.47 Earths,10.83,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7164/gj-3998-b/,Super Earth,2016,2.47 Earths,1.38 x Earth,0.029 AU,2.6 days,0.0
GJ 3998 c,59,6.26 Earths,10.83,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7165/gj-3998-c/,Neptune-like,2016,6.26 Earths,0.212 x Jupiter,0.089 AU,13.7 days,0.05
GJ 411 b,8,2.99 Earths,7.49,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7287/gj-411-b/,Super Earth,2019,2.99 Earths,1.54 x Earth,0.0785 AU,13 days,0.22
GJ 422 b,41,11.07 Earths,11.55,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7492/gj-422-b/,Neptune-like,2014,11.07 Earths,0.297 x Jupiter,0.111 AU,20.1 days,0.11
GJ 4276 b,70,16.57 Earths,11.66,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7346/gj-4276-b/,Neptune-like,2019,16.57 Earths,0.377 x Jupiter,0.082 AU,13.4 days,0.37
GJ 433 b,30,6.043 Earths,9.806,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6533/gj-433-b/,Neptune-like,2011,6.043 Earths,0.208 x Jupiter,0.062 AU,7.4 days,0.04
GJ 433 c,30,32.422 Earths,9.806,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7494/gj-433-c/,Neptune-like,2014,32.422 Earths,0.56 x Jupiter,4.819 AU,14 years,0.12
GJ 433 d,30,5.223 Earths,9.806,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7583/gj-433-d/,Neptune-like,2020,5.223 Earths,2.14 x Earth,0.178 AU,36.1 days,0.07
GJ 436 b,32,22.1 Earths,10.67,2004,https://exoplanets.nasa.gov/exoplanet-catalog/6534/gj-436-b/,Neptune-like,2004,22.1 Earths,0.372 x Jupiter,0.0291 AU,2.6 days,0.14
GJ 480 b,46,13.2 Earths,11.51,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7673/gj-480-b/,Neptune-like,2020,13.2 Earths,0.33 x Jupiter,0.068 AU,9.6 days,0.1
GJ 504 b,57,4 Jupiters,5.22,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6535/gj-504-b/,Gas Giant,2013,4 Jupiters,1.16 x Jupiter,43.5 AU,259.9 years,0.0
GJ 536 b,34,5.36 Earths,9.72,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7247/gj-536-b/,Neptune-like,2016,5.36 Earths,2.17 x Earth,0.06661 AU,8.7 days,0.08
GJ 581 b,21,15.8 Earths,10.56,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6536/gj-581-b/,Neptune-like,2005,15.8 Earths,0.366 x Jupiter,0.04061 AU,5.4 days,0.0
GJ 581 c,21,5.5 Earths,10.56,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6537/gj-581-c/,Neptune-like,2007,5.5 Earths,2.21 x Earth,0.0721 AU,12.9 days,0.0
GJ 581 e,21,1.7 Earths,10.56,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6538/gj-581-e/,Super Earth,2009,1.7 Earths,1.17 x Earth,0.02815 AU,3.1 days,0.0
GJ 625 b,21,2.82 Earths,10.1,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7184/gj-625-b/,Super Earth,2017,2.82 Earths,1.49 x Earth,0.078361 AU,14.6 days,0.13
GJ 649 b,34,0.328 Jupiters,9.69,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6539/gj-649-b/,Gas Giant,2009,0.328 Jupiters,1.11 x Jupiter,1.135 AU,1.6 years,0.3
GJ 667 C b,22,5.6 Earths,10.22,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6540/gj-667-c-b/,Neptune-like,2011,5.6 Earths,2.23 x Earth,0.0505 AU,7.2 days,0.13
GJ 667 C c,22,3.8 Earths,10.22,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6541/gj-667-c-c/,Super Earth,2011,3.8 Earths,1.77 x Earth,0.125 AU,28.1 days,0.02
GJ 667 C e,22,2.7 Earths,10.22,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6542/gj-667-c-e/,Super Earth,2013,2.7 Earths,1.45 x Earth,0.213 AU,62.2 days,0.02
GJ 667 C f,22,2.7 Earths,10.22,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6543/gj-667-c-f/,Super Earth,2013,2.7 Earths,1.45 x Earth,0.156 AU,39 days,0.03
GJ 667 C g,22,4.6 Earths,10.22,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6544/gj-667-c-g/,Super Earth,2013,4.6 Earths,1.99 x Earth,0.549 AU,256.2 days,0.08
GJ 674 b,15,11.09 Earths,9.37,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6545/gj-674-b/,Neptune-like,2007,11.09 Earths,0.297 x Jupiter,0.039 AU,4.7 days,0.2
GJ 676 A b,52,6.7 Jupiters,9.58,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6546/gj-676-a-b/,Gas Giant,2010,6.7 Jupiters,1.13 x Jupiter,1.82 AU,2.9 years,0.33
GJ 676 A c,52,6.8 Jupiters,9.58,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7169/gj-676-a-c/,Gas Giant,2016,6.8 Jupiters,1.13 x Jupiter,6.6 AU,20.1 years,0.0
GJ 676 A d,52,4.4 Earths,9.58,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6547/gj-676-a-d/,Super Earth,2012,4.4 Earths,1.93 x Earth,0.0413 AU,3.6 days,0.26
GJ 676 A e,52,8.1 Earths,9.58,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6548/gj-676-a-e/,Neptune-like,2012,8.1 Earths,0.247 x Jupiter,0.187 AU,35.4 days,0.13
GJ 682 b,16,4.4 Earths,10.97,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7495/gj-682-b/,Super Earth,2014,4.4 Earths,1.93 x Earth,0.08 AU,17.5 days,0.08
GJ 682 c,16,8.7 Earths,10.97,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7496/gj-682-c/,Neptune-like,2014,8.7 Earths,0.258 x Jupiter,0.176 AU,57.3 days,0.1
GJ 685 b,47,9 Earths,9.97,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7299/gj-685-b/,Neptune-like,2019,9 Earths,0.263 x Jupiter,0.1344 AU,24.2 days,0.0
GJ 687 b,15,17.2 Earths,9.15,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6549/gj-687-b/,Neptune-like,2014,17.2 Earths,0.385 x Jupiter,0.163 AU,38.1 days,0.17
GJ 687 c,15,16 Earths,9.15,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7674/gj-687-c/,Neptune-like,2020,16 Earths,0.369 x Jupiter,1.165 AU,2 years,0.4
GJ 832 b,16,0.68 Jupiters,8.66,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6550/gj-832-b/,Gas Giant,2008,0.68 Jupiters,1.25 x Jupiter,3.56 AU,10 years,0.08
GJ 832 c,16,5.4 Earths,8.66,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6551/gj-832-c/,Neptune-like,2014,5.4 Earths,2.18 x Earth,0.163 AU,35.7 days,0.18
GJ 849 b,29,1 Jupiter,10.37,2006,https://exoplanets.nasa.gov/exoplanet-catalog/6552/gj-849-b/,Gas Giant,2006,1 Jupiter,1.23 x Jupiter,2.35 AU,5.2 years,0.04
GJ 86 b,35,4.42 Jupiters,6.12,1999,https://exoplanets.nasa.gov/exoplanet-catalog/6570/gj-86-b/,Gas Giant,1999,4.42 Jupiters,1.15 x Jupiter,0.11 AU,15.8 days,0.04
GJ 876 b,15,2.2756 Jupiters,10.191,1998,https://exoplanets.nasa.gov/exoplanet-catalog/6553/gj-876-b/,Gas Giant,1998,2.2756 Jupiters,1.19 x Jupiter,0.208317 AU,61.1 days,0.03
GJ 876 c,15,0.7142 Jupiters,10.191,2000,https://exoplanets.nasa.gov/exoplanet-catalog/6554/gj-876-c/,Gas Giant,2000,0.7142 Jupiters,1.25 x Jupiter,0.12959 AU,30.1 days,0.26
GJ 876 d,15,6.83 Earths,10.191,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6555/gj-876-d/,Neptune-like,2005,6.83 Earths,0.224 x Jupiter,0.020807 AU,1.9 days,0.21
